"artist_name","artist_uri","album_uri","album_name","album_img","album_type","is_collaboration","album_release_date","album_release_year","album_popularity","track_name","track_uri","track_number","disc_number","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","track_preview_url","track_open_spotify_url","artist"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","5jJGGsAztgUEXUHHZ2zrah","The Fall","https://i.scdn.co/image/572e18bc4bae58ab62234ea132495b5a4d7fb4ae","album",FALSE,"2010",2010-01-01,58,"Bobby In Phoenix - feat. Bobby Womack","0NJUPC1tmil2ZlchstDww3",13,1,0.49,0.51,"D",-6.3,"major",0.029,0.332,0.158,0.727,0.392,160.262,196853,3,"D major",36,"https://p.scdn.co/mp3-preview/5a140304c6f62b3f641731f1bcd2b4df22d8dcd0?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0NJUPC1tmil2ZlchstDww3","Gorillaz"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Lonesome Street","4Zrttsv22Wz1S8tD28Fzxj",1,1,0.661,0.932,"E",-5.092,"major",0.0659,0.186,0.000378,0.0789,0.379,101.012,262720,4,"E major",13,"https://p.scdn.co/mp3-preview/ec4cb6fb44715846f2df5d6a24eedfe9a2f598d8?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4Zrttsv22Wz1S8tD28Fzxj","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"New World Towers","6Xoq03tavpRELRBOZejFNU",2,1,0.679,0.517,"A",-8.083,"minor",0.0311,0.796,0.000101,0.0843,0.402,124.926,243627,4,"A minor",6,"https://p.scdn.co/mp3-preview/c7634a39b76d0ad490aedd63142157456cf47ff3?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6Xoq03tavpRELRBOZejFNU","Blur"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"In A Salty Sea","0i4FwNBgYsjEFU44A2Y7Sk",3,1,0.485,0.184,"D",-15.779,"major",0.0414,0.322,0.801,0.118,0.0528,111.756,166067,4,"D major",8,"https://p.scdn.co/mp3-preview/df6169ae4b9c97e85510790ab94e101b55bf4d8b?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0i4FwNBgYsjEFU44A2Y7Sk","Graham Coxon"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Go Out","2tqw1eGLTeV2I4OxHtoObx",3,1,0.625,0.936,"A",-3.357,"minor",0.0439,0.00578,0,0.146,0.644,119.985,280052,4,"A minor",10,"https://p.scdn.co/mp3-preview/0a3864db2ef4e36ac392940881521262bf842d82?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2tqw1eGLTeV2I4OxHtoObx","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Ice Cream Man","0fwfgrp9KBe3WVVRIKTtM9",4,1,0.721,0.635,"A",-7.111,"minor",0.0312,0.425,0.32,0.127,0.683,78.997,205200,4,"A minor",10,"https://p.scdn.co/mp3-preview/5b15bf3ac7fe2eebeef4abeb45d5675da86a0932?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0fwfgrp9KBe3WVVRIKTtM9","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Thought I Was A Spaceman","4g3VcLs5P2f2fHwGNR2odC",5,1,0.655,0.649,"C",-8.377,"major",0.03,0.261,0.659,0.0929,0.331,110.03,376213,4,"C major",9,"https://p.scdn.co/mp3-preview/9c7482617c185a29c38e6f5b1eee522a289fe171?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4g3VcLs5P2f2fHwGNR2odC","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Pyongyang","2c7fCI9tcRQhAoMQXguf14",10,1,0.56,0.649,"C#",-5.515,"major",0.0254,0.0619,0.201,0.321,0.227,97.51,347160,4,"C# major",5,"https://p.scdn.co/mp3-preview/7d0550f3ef3e1105b01928395708614e265f1b38?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2c7fCI9tcRQhAoMQXguf14","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Sweet Song","7uixYsvSDiVrH3HpESNLoK",10,1,0.662,0.274,"D#",-13.895,"major",0.0264,0.785,0.0436,0.183,0.307,84.442,240880,4,"D# major",19,"https://p.scdn.co/mp3-preview/d55752c2ec361a046ab4be6d3ef3384df97d8dc2?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7uixYsvSDiVrH3HpESNLoK","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"I Broadcast","41YoMHoL57qP1EIfjAxi84",6,1,0.64,0.981,"G",-3.757,"major",0.0764,0.0467,0.000959,0.263,0.689,140.012,171747,4,"G major",5,"https://p.scdn.co/mp3-preview/24dd882def3d33aaa9a7ecb9c8748ad04292577f?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/41YoMHoL57qP1EIfjAxi84","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"My Terracotta Heart","1zSx36AwKmSJzFHkDLd7CE",7,1,0.806,0.633,"A",-6.089,"minor",0.0314,0.434,0.000474,0.129,0.64,124.999,245027,4,"A minor",6,"https://p.scdn.co/mp3-preview/a7c8e577886493abe8b9cd8690bebc9bdc8c39c7?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1zSx36AwKmSJzFHkDLd7CE","Blur"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","5jJGGsAztgUEXUHHZ2zrah","The Fall","https://i.scdn.co/image/572e18bc4bae58ab62234ea132495b5a4d7fb4ae","album",FALSE,"2010",2010-01-01,58,"The Joplin Spider","3WmR3xRR4buK9AY9fEheFX",7,1,0.56,0.817,"E",-6.78,"major",0.039,0.0209,0.123,0.0652,0.281,120.029,202213,4,"E major",36,"https://p.scdn.co/mp3-preview/b49828af56c225421dc55cf6485c070f0b0a3479?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3WmR3xRR4buK9AY9fEheFX","Gorillaz"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Ghost Ship","53EAwaxwQA0pDE8k9n5CfH",9,1,0.803,0.722,"D",-6.421,"major",0.0377,0.0324,0.00264,0.0763,0.857,139.981,299133,4,"D major",21,"https://p.scdn.co/mp3-preview/1fe5cce5d1954acf245b2c073b0edd858fd4b7e8?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/53EAwaxwQA0pDE8k9n5CfH","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Mirrorball","4B0M2QXssXt06QODCNiRk5",12,1,0.541,0.674,"E",-4.917,"minor",0.0285,0.000176,0.00277,0.125,0.409,127.027,228147,4,"E minor",4,"https://p.scdn.co/mp3-preview/3201fd6339b7a59dc2888e9d389f9761f558f759?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4B0M2QXssXt06QODCNiRk5","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","5xXVH18zf3cRPqoe8LmQW2","The Magic Whip","https://i.scdn.co/image/83c4f90ba6a0fcff09f5b8abb1c9120adec26321","album",FALSE,"2015-04-27",2015-04-27,25,"Y'All Doomed","3c9RxtXNU7OFQwcQkaj0Ix",13,1,0.52,0.572,"A",-8.008,"minor",0.0347,0.000152,0.752,0.0421,0.345,178.07,237667,4,"A minor",4,"https://p.scdn.co/mp3-preview/2da0917381aa33f6950bd3ccd5c634ef4c494f8c?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3c9RxtXNU7OFQwcQkaj0Ix","Blur"
"Damon Albarn","0O98jlCaPzvsoei6U5jfEL","4RxVunOpdM57AA9qfOBwKP","Journey To The West","https://i.scdn.co/image/3790abdc26788723858b286765852d777b2f8c89","album",FALSE,"2008-08-18",2008-08-18,38,"March Of The Volunteers","1AJORa7g2FMUgzRlMBxGT2",15,1,0.743,0.571,"C",-5.557,"minor",0.0358,0.903,0.977,0.274,0.648,97.2,112800,4,"C minor",14,"https://p.scdn.co/mp3-preview/c8a010eb56c4f1ec03eb3094c5d3f80f8f22b052?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1AJORa7g2FMUgzRlMBxGT2","Damon Albarn"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Ambulance (Contains Leading Hidden Track 'Me, White Noise')","4JMIy4j8dm2nWg15ZWLFT1",1,1,0.51,0.725,"A#",-7.035,"minor",0.0877,0.0182,0.0861,0.136,0.444,122.588,716978,4,"A# minor",14,"https://p.scdn.co/mp3-preview/c4d875c5c0474f5e626a49226a947948c0efff41?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4JMIy4j8dm2nWg15ZWLFT1","Blur"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","0aBbKRF4tsBdEIDDj5rR5R","Love Travels At Illegal Speeds","https://i.scdn.co/image/d3ddca0aeabdd51e3d1094635da42095981b1786","album",FALSE,"2006-03-13",2006-03-13,38,"Gimme Some Love","7tA13TGvBPI1xygNvir6iO",6,1,0.352,0.985,"A",-3.534,"major",0.134,0.00219,1.91e-06,0.186,0.364,193.986,152253,4,"A major",15,"https://p.scdn.co/mp3-preview/c39cd6c551cad5f79debcb73635448b4c14f33d5?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7tA13TGvBPI1xygNvir6iO","Graham Coxon"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Out of Time","1tYQlLQVzw9LchdhyKpapE",2,1,0.529,0.455,"C",-8.603,"major",0.0274,0.0424,0.00364,0.364,0.318,138.678,233373,4,"C major",20,"https://p.scdn.co/mp3-preview/066b66c77aa9b09688726f832e79bc91052c9f07?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1tYQlLQVzw9LchdhyKpapE","Blur"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"DARE - Soulwax Remix","3BK3FS5ndEMAH7OJZSs1HY",4,2,0.752,0.833,"C",-6.869,"major",0.0468,0.00102,0.239,0.0775,0.95,127.005,348061,4,"C major",30,"https://p.scdn.co/mp3-preview/363581148f3539abfdb77f551e6cc2ba812fc5c0?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3BK3FS5ndEMAH7OJZSs1HY","Gorillaz"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Crazy Beat","0PczYeK6G7F6CM4RoQXPo4",3,1,0.501,0.978,"A",-4.281,"minor",0.13,0.000187,0.0168,0.566,0.568,136.021,194560,4,"A minor",15,"https://p.scdn.co/mp3-preview/bb93095af1e360658fb0fea1ebd8e0e2007a98e3?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0PczYeK6G7F6CM4RoQXPo4","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Good Song","1Rw9WDyNR5X60FnV4pGowk",4,1,0.652,0.493,"F",-9.113,"major",0.0289,0.212,0.538,0.188,0.723,168.554,187680,4,"F major",20,"https://p.scdn.co/mp3-preview/e68fc25b739a8f692f94d4e7a4bfae073a6bc84d?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1Rw9WDyNR5X60FnV4pGowk","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"On The Way To The Club","212MK2vbSAQ6taoLdwGYHF",5,1,0.438,0.615,"G",-7.049,"major",0.0391,5.75e-05,0.695,0.062,0.357,183.851,227987,4,"G major",17,"https://p.scdn.co/mp3-preview/a51b8b9e8e1c47db3418440678ee8d03bf1dd7a5?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/212MK2vbSAQ6taoLdwGYHF","Blur"
"The Good, the Bad & the Queen","6iy8nrBbtL57i4eUttHTww","5d8H2hGGnxAh8sKrK7D7F6","The Good, The Bad and The Queen","https://i.scdn.co/image/d436a86cb75c88bd255002669e34d8f45c8c96d9","album",FALSE,"2007-01-22",2007-01-22,55,"The Good, The Bad And The Queen","08Gpu1btI92sayix9DIzsg",12,1,0.181,0.896,"C",-6.746,"major",0.111,0.00151,0.662,0.802,0.185,162.592,419229,4,"C major",37,"https://p.scdn.co/mp3-preview/87ddd5b3886c4bb6f35efe883d70a8b05ad840a2?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/08Gpu1btI92sayix9DIzsg","The Good, The Bad & The Queen"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Brothers And Sisters","5p2PkKaNyQcOOtlqnbMcAk",6,1,0.718,0.744,"A#",-5.309,"minor",0.035,0.0353,0.00545,0.296,0.811,92.016,227240,4,"A# minor",15,"https://p.scdn.co/mp3-preview/c8b2fc03decef0b9d4c679a8f08b7fcb7555097e?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5p2PkKaNyQcOOtlqnbMcAk","Blur"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","5waqqOC8evWe8Omug9DcqC","The End Of The F***ing World (Original Songs and Score)","https://i.scdn.co/image/9d10dd4f0bb4a7fd78330dc8fffcc64fdd606350","album",FALSE,"2018-01-26",2018-01-26,48,"Sleuth","2VO5X0Bxrj6Vk3hPXew6Rp",6,2,0.678,0.852,"D",-6.947,"major",0.0321,0.117,0.865,0.088,0.454,121.005,135280,4,"D major",24,"https://p.scdn.co/mp3-preview/67396d86025199b0bdcc4c35ce547ae4d765aa08?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2VO5X0Bxrj6Vk3hPXew6Rp","Graham Coxon"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Caravan","5bFzhbnzoxtwQQgsP3Vzd1",7,1,0.481,0.336,"D",-11.849,"major",0.0405,0.472,0.552,0.45,0.332,172.341,275827,4,"D major",16,"https://p.scdn.co/mp3-preview/5ab4c9dafafa1939b1988e0a282d7cbf869f63a9?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5bFzhbnzoxtwQQgsP3Vzd1","Blur"
"The Good, the Bad & the Queen","6iy8nrBbtL57i4eUttHTww","5d8H2hGGnxAh8sKrK7D7F6","The Good, The Bad and The Queen","https://i.scdn.co/image/d436a86cb75c88bd255002669e34d8f45c8c96d9","album",FALSE,"2007-01-22",2007-01-22,55,"History Song","3NNQX4orAyZ0nRkQAqgh1D",1,1,0.424,0.643,"A",-10.477,"minor",0.0448,0.0642,0.153,0.355,0.579,160.099,185045,4,"A minor",45,"https://p.scdn.co/mp3-preview/237d9b684a3d36547deabdb256f9bb9829b07fdd?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3NNQX4orAyZ0nRkQAqgh1D","The Good, The Bad & The Queen"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"We've Got A File On You","23iqcZbv16JrV0IkF8VkA0",8,1,0.509,0.92,"B",-3.527,"major",0.0366,0.264,0.293,0.309,0.554,92.035,62333,4,"B major",12,"https://p.scdn.co/mp3-preview/a91624fa730ffc1c969cf00e3a05d0af9c2b6dec?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/23iqcZbv16JrV0IkF8VkA0","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Moroccan Peoples Revolutionary Bowls Club","5DTGvDINRIUpSnSXPMDflZ",9,1,0.738,0.81,"C#",-6.069,"minor",0.105,0.0412,0.0674,0.554,0.591,98.012,182973,4,"C# minor",11,"https://p.scdn.co/mp3-preview/1ddb6d35d716c9f14a10dbbea56eb3daad0e9958?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5DTGvDINRIUpSnSXPMDflZ","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Jets","5ovnmMfqOZ8hux6At1N8YE",11,1,0.81,0.476,"A",-7.804,"major",0.0365,0.628,0.0559,0.0711,0.705,94.75,385240,4,"A major",14,"https://p.scdn.co/mp3-preview/8a83faffd1b14a6cbc272e09fc1b68a826073f65?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5ovnmMfqOZ8hux6At1N8YE","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Gene By Gene","41BwhoMDrc88UBQsWFbo0y",12,1,0.712,0.712,"C",-7.819,"major",0.071,0.0496,0.00699,0.562,0.832,144.861,228573,4,"C major",11,"https://p.scdn.co/mp3-preview/69c21c47bd1cee9eaafd4a658cbf12adcbc4e838?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/41BwhoMDrc88UBQsWFbo0y","Blur"
"Blur","7MhMgCo0Bl0Kukl93PZbYS","0Fl4GEY65SoYbmZ3sPGTL9","Think Tank","https://i.scdn.co/image/7a2a34888fa25f6395b708640a4b1880070aa2ba","album",FALSE,"2003-04-01",2003-04-01,31,"Battery In Your Leg","7yJMvlkCUZu424MfM5f8eX",13,1,0.367,0.477,"C",-8.973,"major",0.0282,0.795,0.0287,0.217,0.228,73.84,200680,4,"C major",15,"https://p.scdn.co/mp3-preview/719443655343e1ee46a61dc95c5fbd8dc5962788?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7yJMvlkCUZu424MfM5f8eX","Blur"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","2SeYuvxyxhLP3rs7hHLr4c","A+E","https://i.scdn.co/image/4e9799683d099398b58590a49261ce5e9a99cc2f","album",FALSE,"2012-04-02",2012-04-02,7,"Advice","4GPnhBe5bCsHAEjrqSVk1i",1,1,0.522,0.89,"D",-4.657,"major",0.056,0.0233,0.000183,0.207,0.832,148.936,153722,4,"D major",2,"https://p.scdn.co/mp3-preview/464ffcfeecb6cf8b9700caa76a56a37fe8455bf2?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4GPnhBe5bCsHAEjrqSVk1i","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","2SeYuvxyxhLP3rs7hHLr4c","A+E","https://i.scdn.co/image/4e9799683d099398b58590a49261ce5e9a99cc2f","album",FALSE,"2012-04-02",2012-04-02,7,"Knife in The Cast","1RmyDosxi3WGjZIVNKWQFV",9,1,0.636,0.412,"B",-13.438,"major",0.0337,0.055,0.852,0.203,0.212,122.485,395666,4,"B major",0,"https://p.scdn.co/mp3-preview/f696c2002b2e6fbd378a3a6a88086828bc98ec38?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1RmyDosxi3WGjZIVNKWQFV","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","2SeYuvxyxhLP3rs7hHLr4c","A+E","https://i.scdn.co/image/4e9799683d099398b58590a49261ce5e9a99cc2f","album",FALSE,"2012-04-02",2012-04-02,7,"City Hall","227S3tmDJKnC3T1AR0I6k2",2,1,0.648,0.98,"A",-8.855,"major",0.0655,0.186,0.881,0.112,0.739,155.979,259797,4,"A major",1,"https://p.scdn.co/mp3-preview/ec328d29aa9ade5e1d58bb05f5685c5e1a5f2595?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/227S3tmDJKnC3T1AR0I6k2","Graham Coxon"
"The Good, the Bad & the Queen","6iy8nrBbtL57i4eUttHTww","3OCV0CcPqayHyPUqtjWcOT","Merrie Land","https://i.scdn.co/image/69bcd6b45b7c04093388d3f698c785ed7853e1f9","album",FALSE,"2018-11-16",2018-11-16,62,"The Truce of Twilight","4hz873mdf51KmczrMiL5GB",8,1,0.701,0.628,"F#",-9.264,"minor",0.0278,0.238,0.0143,0.15,0.797,98.084,262812,4,"F# minor",47,"https://p.scdn.co/mp3-preview/5a0fdacf59ab039521fac64fd0c52d780cddbaef?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4hz873mdf51KmczrMiL5GB","The Good, The Bad & The Queen"
"Damon Albarn","0O98jlCaPzvsoei6U5jfEL","4RxVunOpdM57AA9qfOBwKP","Journey To The West","https://i.scdn.co/image/3790abdc26788723858b286765852d777b2f8c89","album",FALSE,"2008-08-18",2008-08-18,38,"March Of The Iron Army","6Y8ZoQqEiUwe3dkAQ5ktE5",19,1,0.234,0.567,"F#",-6.153,"minor",0.0329,0.837,0.961,0.107,0.127,94.144,165347,4,"F# minor",15,"https://p.scdn.co/mp3-preview/84822aaab1675e0f45d33739d33e6c9db40ecaf0?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6Y8ZoQqEiUwe3dkAQ5ktE5","Damon Albarn"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","2SeYuvxyxhLP3rs7hHLr4c","A+E","https://i.scdn.co/image/4e9799683d099398b58590a49261ce5e9a99cc2f","album",FALSE,"2012-04-02",2012-04-02,7,"What'll It Take","5bC9c92fRccccsFbUzY3hX",3,1,0.513,0.903,"D",-4.811,"major",0.0333,0.000111,0.608,0.304,0.527,138.855,269672,4,"D major",2,"https://p.scdn.co/mp3-preview/9458ca9e1b38a6083c3cefb33d9a83e5c1bcf2af?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5bC9c92fRccccsFbUzY3hX","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","2SeYuvxyxhLP3rs7hHLr4c","A+E","https://i.scdn.co/image/4e9799683d099398b58590a49261ce5e9a99cc2f","album",FALSE,"2012-04-02",2012-04-02,7,"The Truth","0qGv4kfAm7Imlm2mXkN6Ax",5,1,0.386,0.787,"C#",-7.325,"minor",0.0335,0.017,0.508,0.21,0.67,200.518,283558,4,"C# minor",1,"https://p.scdn.co/mp3-preview/349aebe79e13660fdf1e86d8b1ad567e6dc57d4a?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0qGv4kfAm7Imlm2mXkN6Ax","Graham Coxon"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0696xC5ne3egtnSXp6T4Yg","Humanz","https://i.scdn.co/image/84f8c446ff7ee2189a36fad3b01a129d7b8d0ecb","album",FALSE,"2017-04-28",2017-04-28,36,"Let Me Out (feat. Mavis Staples & Pusha T)","5fISkkgEkSaaBrBgfK87kj",14,1,0.607,0.785,"C#",-5.955,"minor",0.258,0.211,3.34e-06,0.915,0.517,81.087,175813,4,"C# minor",21,"https://p.scdn.co/mp3-preview/95f18b3f29b5af4130b395cb8b6ecd51d0cda6df?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5fISkkgEkSaaBrBgfK87kj","Gorillaz"
